Date,^GSPC,^STOXX50E,^FCHI,NQ=F,^DJI,^N225
2012-01-26,1326.280029296875,2429.3701171875,3331.820068359375,2460.25,12756.9599609375,8890.490234375
2012-01-27,1318.25,2452.199951171875,3345.070068359375,2453.0,12733.9501953125,8851.01953125
2012-01-30,1316.1600341796875,2426.56005859375,3295.97998046875,2460.0,12659.169921875,8803.7900390625
2012-01-31,1313.530029296875,2417.02001953125,3292.010009765625,2462.25,12654.7802734375,8781.4404296875
2012-02-01,1312.449951171875,2425.830078125,3320.320068359375,2455.0,12632.759765625,8789.0595703125
2012-02-02,1324.239990234375,2478.320068359375,3386.6298828125,2488.5,12716.5400390625,8865.2802734375
2012-02-03,1326.2099609375,2475.639892578125,3370.6298828125,2492.0,12705.0400390625,8849.169921875
2012-02-06,1344.3199462890625,2508.3798828125,3412.320068359375,2519.75,12860.7197265625,8939.990234375
2012-02-07,1344.3299560546875,2511.860107421875,3416.0400390625,2524.75,12844.3701171875,8904.16015625
2012-02-08,1347.0400390625,2519.030029296875,3425.409912109375,2528.75,12865.7900390625,8971.8798828125
2012-02-09,1349.969970703125,2515.550048828125,3419.43994140625,2545.0,12884.41015625,8996.1298828125
2012-02-10,1351.2099609375,2510.550048828125,3394.919921875,2561.25,12889.5498046875,9010.5302734375
2012-02-13,1343.06005859375,2491.97998046875,3406.860107421875,2556.75,12799.1103515625,8954.0302734375
2012-02-14,1351.300048828125,2486.090087890625,3369.75,2569.5,12871.76953125,8978.7197265625
2012-02-15,1350.52001953125,2499.22998046875,3399.3701171875,2576.5,12864.650390625,9108.83984375
2012-02-16,1342.6099853515625,2480.739990234375,3366.0,2556.5,12779.8095703125,9232.3798828125
2012-02-17,1358.06005859375,2501.449951171875,3425.830078125,2593.75,12903.330078125,9371.1201171875
2012-02-21,1361.219970703125,2551.550048828125,3476.1201171875,2593.75,12949.33984375,9458.6796875
2012-02-22,1362.1099853515625,2544.0400390625,3472.760009765625,2590.25,12966.2197265625,9459.740234375
2012-02-23,1357.530029296875,2516.699951171875,3437.77001953125,2579.0,12937.080078125,9549.76953125
2012-02-24,1363.4599609375,2514.610107421875,3464.9599609375,2600.25,12981.2001953125,9594.849609375
2012-02-27,1365.199951171875,2516.75,3452.010009765625,2602.5,12981.1298828125,9726.2001953125
2012-02-28,1367.56005859375,2518.0400390625,3455.340087890625,2609.5,12976.740234375,9567.1201171875
2012-02-29,1372.199951171875,2525.719970703125,3464.8798828125,2632.25,13005.419921875,9771.6201171875
2012-03-01,1365.9000244140625,2509.14990234375,3444.530029296875,2623.75,12952.2900390625,9771.33984375
2012-03-02,1374.0899658203125,2549.2900390625,3504.719970703125,2644.5,12980.75,9797.0498046875
2012-03-05,1369.5899658203125,2539.2099609375,3485.510009765625,2639.75,12977.33984375,9756.98046875
2012-03-06,1363.6300048828125,2523.179931640625,3475.429931640625,2615.75,12958.650390625,9704.6103515625
2012-03-07,1343.3900146484375,2443.5,3364.1298828125,2589.75,12756.1201171875,9509.099609375
2012-03-08,1352.6500244140625,2469.0400390625,3415.60009765625,2608.0,12835.5302734375,9674.9404296875
2012-03-09,1365.969970703125,2516.669921875,3484.590087890625,2637.5,12908.6201171875,9911.0703125
2012-03-12,1370.780029296875,2511.419921875,3473.3701171875,2649.25,12920.580078125,10015.919921875
2012-03-13,1371.9200439453125,2524.14990234375,3508.590087890625,2650.5,12953.2001953125,9921.25
2012-03-14,1395.949951171875,2563.6201171875,3565.64990234375,2697.5,13177.150390625,10064.1201171875
2012-03-15,1394.1700439453125,2573.719970703125,3559.10009765625,2705.0,13192.9697265625,10115.400390625
2012-03-16,1402.550048828125,2595.25,3581.449951171875,2714.5,13253.509765625,10110.5703125
2012-03-19,1404.1700439453125,2604.610107421875,3581.47998046875,2708.5,13231.9404296875,10150.849609375
2012-03-20,1409.5899658203125,2603.6201171875,3563.97998046875,2729.25,13238.4501953125,
2012-03-21,1405.52001953125,2583.489990234375,3546.760009765625,2736.25,13170.7900390625,10100.8701171875
2012-03-22,1402.8900146484375,2563.550048828125,3514.610107421875,2734.75,13124.400390625,10055.16015625
2012-03-23,1392.780029296875,2530.679931640625,3473.340087890625,2732.5,13045.990234375,10014.8701171875
2012-03-26,1397.1099853515625,2530.989990234375,3495.760009765625,2729.75,13082.6201171875,10040.099609375
2012-03-27,1416.550048828125,2545.3701171875,3515.72998046875,2775.75,13242.08984375,10152.900390625
2012-03-28,1412.52001953125,2520.5,3456.070068359375,2776.25,13195.3896484375,10153.509765625
2012-03-29,1405.3900146484375,2494.699951171875,3426.080078125,2765.25,13125.990234375,10134.7802734375
2012-03-30,1403.31005859375,2465.080078125,3407.31005859375,2759.0,13147.9404296875,10089.099609375
2012-04-02,1408.469970703125,2481.02001953125,3439.169921875,2758.0,13211.3603515625,10161.7197265625
2012-04-03,1418.97998046875,2500.510009765625,3464.320068359375,2777.0,13258.9599609375,10082.2099609375
2012-04-04,1413.0899658203125,2452.840087890625,3392.10009765625,2780.5,13198.1904296875,10045.8798828125
2012-04-05,1398.7900390625,2405.429931640625,3326.31005859375,2738.5,13067.1796875,9737.5
2012-04-09,1397.449951171875,,,2725.75,13057.5703125,9565.3095703125
2012-04-10,1382.1800537109375,2378.090087890625,3274.85009765625,2728.75,12929.4404296875,9583.3603515625
2012-04-11,1358.97998046875,2320.360107421875,3214.6298828125,2698.5,12716.919921875,9398.599609375
2012-04-12,1368.77001953125,2344.320068359375,3248.219970703125,2706.25,12806.4501953125,9486.1904296875
2012-04-13,1387.6099853515625,2349.2099609375,3264.739990234375,2738.5,12986.2001953125,9613.1904296875
2012-04-16,1370.27001953125,2287.25,3183.18994140625,2694.75,12850.8798828125,9522.7001953125
2012-04-17,1369.5699462890625,2299.8701171875,3204.739990234375,2665.0,12921.7900390625,9476.150390625
2012-04-18,1390.780029296875,2364.5,3277.070068359375,2713.5,13114.5595703125,9594.2998046875
2012-04-19,1385.0799560546875,2332.5400390625,3252.93994140625,2698.25,13028.73046875,9578.6796875
2012-04-20,1376.9599609375,2283.860107421875,3177.93994140625,2685.75,12964.48046875,9574.990234375
2012-04-23,1378.530029296875,2299.159912109375,3157.85009765625,2671.0,13028.2001953125,9599.2001953125
2012-04-24,1366.969970703125,2251.449951171875,3114.7099609375,2651.25,12927.76953125,9466.080078125
2012-04-25,1372.1099853515625,2289.7900390625,3177.219970703125,2632.5,12997.6904296875,9578.419921875
2012-04-26,1390.6400146484375,2329.06005859375,3240.5400390625,2704.5,13090.1103515625,9613.16015625
2012-04-27,1400.18994140625,2303.070068359375,3195.409912109375,2719.5,13204.7001953125,9564.400390625
2012-04-30,1403.260009765625,2345.89990234375,3270.780029296875,2741.0,13228.3095703125,
2012-05-01,1397.8599853515625,,,2719.5,13214.16015625,9471.66015625
2012-05-02,1405.5,2323.739990234375,3265.1201171875,2718.0,13278.1103515625,9397.8701171875
2012-05-03,1402.3199462890625,2295.7099609375,3242.449951171875,2728.0,13267.58984375,
2012-05-04,1391.510009765625,2280.8798828125,3210.89990234375,2695.25,13204.6201171875,
2012-05-07,1368.7900390625,2227.199951171875,3112.469970703125,2610.25,13035.849609375,9198.169921875
2012-05-08,1369.1600341796875,2273.7900390625,3190.179931640625,2636.75,13000.73046875,9190.5
2012-05-09,1363.199951171875,2240.43994140625,3138.010009765625,2624.25,12921.8095703125,9112.7197265625
2012-05-10,1354.5799560546875,2227.47998046875,3136.159912109375,2619.25,12831.580078125,9013.259765625
2012-05-11,1358.1099853515625,2238.4599609375,3107.60009765625,2619.25,12851.7900390625,9019.400390625
2012-05-14,1351.9300537109375,2234.35009765625,3093.360107421875,2602.0,12818.490234375,8986.2197265625
2012-05-15,1338.3599853515625,2209.669921875,3079.830078125,2587.0,12695.0498046875,8910.849609375
2012-05-16,1330.780029296875,2169.1201171875,3017.419921875,2579.0,12617.3203125,8865.7802734375
2012-05-17,1324.8199462890625,,3054.580078125,2559.75,12598.3203125,8789.4697265625
2012-05-18,1305.050048828125,2136.389892578125,2980.860107421875,2507.0,12443.01953125,8727.580078125
2012-05-21,1295.72998046875,2141.169921875,2997.18994140625,2472.5,12369.150390625,8617.919921875
2012-05-22,1316.0899658203125,2160.280029296875,3051.610107421875,2544.75,12505.3798828125,8721.58984375
2012-05-23,1316.02001953125,2174.030029296875,3050.199951171875,2536.75,12501.51953125,8715.1396484375
2012-05-24,1318.719970703125,2143.02001953125,3028.840087890625,2540.75,12491.91015625,8537.990234375
2012-05-25,1320.81005859375,2159.909912109375,3044.659912109375,2536.25,12530.740234375,8616.849609375
2012-05-29,1318.9000244140625,2156.8701171875,3058.9599609375,2533.25,12454.830078125,8565.5595703125
2012-05-30,1331.25,2147.300048828125,3051.25,2560.0,12579.01953125,8637.9501953125
2012-05-31,1313.0899658203125,2120.860107421875,3028.929931640625,2531.75,12414.41015625,8499.6796875
2012-06-01,1309.8699951171875,2120.89990234375,3028.300048828125,2520.0,12391.5595703125,8465.4697265625
2012-06-04,1278.2900390625,2059.280029296875,2928.909912109375,2460.0,12119.849609375,8278.650390625
2012-06-05,1277.8199462890625,2085.8701171875,2972.31005859375,2471.75,12101.080078125,8331.01953125
2012-06-06,1285.6099853515625,2095.6298828125,3006.3798828125,2490.25,12125.0,8428.3603515625
2012-06-07,1316.1500244140625,2143.840087890625,3071.409912109375,2551.0,12416.5302734375,8639.25
2012-06-08,1314.989990234375,2130.179931640625,3043.81005859375,2536.75,12460.8095703125,8609.7802734375
2012-06-11,1325.719970703125,2163.27001953125,3110.9599609375,2587.0,12553.8095703125,8612.1396484375
2012-06-12,1309.4000244140625,2137.679931640625,3044.10009765625,2516.75,12412.0703125,8478.7802734375
2012-06-13,1324.02001953125,2146.97998046875,3056.199951171875,2549.25,12566.3798828125,8557.5703125
2012-06-14,1314.8800048828125,2138.510009765625,3022.39990234375,2529.75,12497.8896484375,8531.400390625
2012-06-15,1329.18994140625,2156.64990234375,3049.840087890625,2542.0,12652.2099609375,8608.4296875
2012-06-18,1342.4200439453125,2198.3701171875,3120.820068359375,2580.25,12767.01953125,8723.5498046875
2012-06-19,1344.8299560546875,2160.5400390625,3064.199951171875,2589.25,12744.6201171875,8692.8203125
2012-06-20,1358.0400390625,2200.489990234375,3126.639892578125,2612.0,12837.099609375,8739.099609375
2012-06-21,1355.4300537109375,2201.10009765625,3111.030029296875,2618.25,12823.099609375,8794.0302734375
2012-06-22,1325.9200439453125,2189.1298828125,3090.409912109375,2552.25,12574.8203125,8733.5
2012-06-25,1334.9000244140625,2178.330078125,3072.610107421875,2573.75,12639.7998046875,8837.830078125
2012-06-26,1314.0899658203125,2132.56005859375,3027.139892578125,2528.25,12503.5703125,8671.6103515625
2012-06-27,1320.7099609375,2133.909912109375,3022.260009765625,2548.25,12532.9296875,8677.759765625
2012-06-28,1331.52001953125,2167.889892578125,3065.9599609375,2559.0,12626.25,8816.0703125
2012-06-29,1330.1199951171875,2184.949951171875,3138.550048828125,2528.25,12604.599609375,8811.4599609375
2012-07-02,1362.3299560546875,2266.409912109375,3197.0400390625,2612.0,12879.7099609375,9103.7900390625
2012-07-03,1365.75,2295.489990234375,3243.530029296875,2615.0,12868.0595703125,9013.650390625
2012-07-05,1373.719970703125,2309.72998046875,3262.639892578125,2641.0,12941.849609375,9078.4599609375
2012-07-06,1367.0899658203125,2277.14990234375,3214.050048828125,2642.5,12889.400390625,9052.7001953125
2012-07-09,1354.6600341796875,2233.659912109375,3167.280029296875,2602.5,12772.01953125,8922.990234375
2012-07-10,1352.9599609375,2231.760009765625,3166.590087890625,2606.0,12733.8701171875,8922.0302734375
2012-07-11,1341.4000244140625,2232.949951171875,3154.9599609375,2577.5,12653.0400390625,8819.0400390625
2012-07-12,1341.2900390625,2236.47998046875,3144.02001953125,2563.5,12602.7099609375,8859.3896484375
2012-07-13,1334.81005859375,2230.64990234375,3148.340087890625,2537.5,12573.73046875,8701.349609375
2012-07-16,1356.5,2256.6298828125,3176.27001953125,2577.25,12776.330078125,
2012-07-17,1353.6800537109375,2255.3798828125,3187.449951171875,2571.75,12728.73046875,8740.98046875
2012-07-18,1363.5799560546875,2258.47998046875,3195.239990234375,2587.75,12796.98046875,8796.150390625
2012-07-19,1373.010009765625,2288.9599609375,3246.68994140625,2623.0,12909.6103515625,8795.0
2012-07-20,1376.510009765625,2298.760009765625,3258.590087890625,2653.5,12942.6796875,8785.8701171875
2012-07-23,1362.3399658203125,2220.1201171875,3159.679931640625,2609.0,12820.4501953125,8582.2802734375
2012-07-24,1350.52001953125,2184.06005859375,3114.090087890625,2579.25,12720.9296875,8497.990234375
2012-07-25,1338.3499755859375,2147.5,3066.919921875,2555.0,12617.76953125,8410.98046875
2012-07-26,1338.1700439453125,2163.60009765625,3094.909912109375,2543.0,12680.58984375,8408.2197265625
2012-07-27,1360.050048828125,2256.820068359375,3224.97998046875,2572.75,12888.91015625,8547.33984375
2012-07-30,1385.93994140625,2307.6298828125,3299.31005859375,2640.0,13075.349609375,8658.830078125
2012-07-31,1385.27001953125,2338.81005859375,3318.840087890625,2637.0,13071.7197265625,8600.919921875
2012-08-01,1379.3199462890625,,3298.699951171875,2634.75,13007.4697265625,8622.0400390625
2012-08-02,1375.1300048828125,2331.469970703125,3315.75,2625.25,12969.7001953125,8642.8896484375
2012-08-03,1365.449951171875,2268.7099609375,3244.60009765625,2619.75,12884.8203125,8539.7099609375
2012-08-06,1391.0400390625,2369.360107421875,3365.3701171875,2675.0,13099.8798828125,8683.2001953125
2012-08-07,1394.4599609375,2396.27001953125,3400.3701171875,2687.75,13118.650390625,8714.1201171875
2012-08-08,1401.22998046875,2433.3701171875,3439.1201171875,2707.75,13158.099609375,8889.3798828125
2012-08-09,1402.260009765625,2442.239990234375,3454.25,2707.25,13174.73046875,8870.8095703125
2012-08-10,1402.5799560546875,2426.6201171875,3438.030029296875,2718.0,13163.150390625,8931.919921875
2012-08-13,1405.8699951171875,2419.52001953125,3429.530029296875,2720.0,13204.9296875,8871.6796875
2012-08-14,1404.3599853515625,2423.22998046875,3444.330078125,2728.0,13168.1103515625,8913.7001953125
2012-08-15,1403.8900146484375,2425.889892578125,3436.300048828125,2725.75,13157.4697265625,8960.2802734375
2012-08-16,1405.5699462890625,2432.739990234375,3459.780029296875,2740.0,13163.240234375,8967.1103515625
2012-08-17,1415.8399658203125,2463.340087890625,3491.60009765625,2765.75,13251.2001953125,9120.2197265625
2012-08-20,1417.8499755859375,2471.219970703125,3484.469970703125,2774.75,13274.580078125,9202.3603515625
2012-08-21,1418.1300048828125,2471.72998046875,3491.56005859375,2781.0,13272.099609375,9165.150390625
2012-08-22,1413.0899658203125,2477.3798828125,3484.530029296875,2775.5,13198.3095703125,9150.6904296875
2012-08-23,1413.489990234375,2466.449951171875,3485.949951171875,2782.0,13171.3701171875,9080.669921875
2012-08-24,1401.989990234375,2428.8798828125,3432.10009765625,2762.25,13052.8203125,9069.9501953125
2012-08-27,1411.1300048828125,2431.340087890625,3422.550048828125,2784.0,13157.740234375,9140.41015625
2012-08-28,1410.43994140625,2452.510009765625,3440.0,2783.25,13122.740234375,9138.509765625
2012-08-29,1409.3199462890625,2441.989990234375,3427.39990234375,2782.0,13103.4599609375,9045.73046875
2012-08-30,1410.0799560546875,2428.929931640625,3405.1298828125,2781.25,13101.2900390625,9062.0703125
2012-08-31,1400.0699462890625,2402.81005859375,3377.889892578125,2755.0,13002.7197265625,8891.75
2012-09-04,1406.5400390625,2465.6298828125,3458.56005859375,2773.0,13092.150390625,8787.9697265625
2012-09-05,1404.93994140625,2435.949951171875,3399.22998046875,2775.25,13036.08984375,8756.58984375
2012-09-06,1403.739990234375,2446.72998046875,3412.8798828125,2767.5,13045.23046875,8690.33984375
2012-09-07,1432.1199951171875,2530.699951171875,3519.64990234375,2826.5,13289.5302734375,8821.3701171875
2012-09-10,1437.9200439453125,2536.179931640625,3513.659912109375,2822.25,13308.5595703125,8853.1904296875
2012-09-11,1429.1300048828125,2524.18994140625,3492.1298828125,2784.5,13254.599609375,8811.330078125
2012-09-12,1433.56005859375,2563.840087890625,3546.18994140625,2781.25,13321.6201171875,8827.2099609375
2012-09-13,1436.56005859375,2563.360107421875,3540.919921875,2796.0,13329.7099609375,8950.009765625
2012-09-14,1460.0699462890625,2567.9599609375,3573.300048828125,2827.5,13540.400390625,9097.919921875
2012-09-17,1465.4200439453125,2585.360107421875,3558.570068359375,2858.0,13588.5703125,
2012-09-18,1461.18994140625,2573.3798828125,3533.77001953125,2852.75,13552.330078125,9155.490234375
2012-09-19,1459.5,2562.010009765625,3528.669921875,2858.0,13565.41015625,9166.51953125
2012-09-20,1461.050048828125,2550.800048828125,3501.010009765625,2860.25,13575.169921875,9174.1904296875
2012-09-21,1460.3399658203125,2560.56005859375,3528.4599609375,2860.75,13597.240234375,9113.2998046875
2012-09-24,1459.760009765625,2565.659912109375,3501.340087890625,2852.0,13577.849609375,9071.3203125
2012-09-25,1456.93994140625,2555.280029296875,3490.159912109375,2840.5,13559.919921875,9031.3701171875
2012-09-26,1441.5999755859375,2552.580078125,3471.739990234375,2804.25,13458.6298828125,8941.75
2012-09-27,1433.3599853515625,2510.469970703125,3437.409912109375,2774.75,13413.4697265625,8856.3095703125
2012-09-28,1447.1300048828125,2515.47998046875,3457.4599609375,2814.5,13485.8896484375,8986.6298828125
2012-10-01,1440.9000244140625,2451.2900390625,3348.070068359375,2789.0,13437.66015625,8815.0703125
2012-10-02,1444.989990234375,2485.93994140625,3411.25,2787.0,13515.2998046875,8826.3603515625
2012-10-03,1446.050048828125,2485.10009765625,3396.7900390625,2795.25,13479.2099609375,8778.259765625
2012-10-04,1451.0799560546875,2499.030029296875,3422.110107421875,2809.0,13495.1796875,8783.1298828125
2012-10-05,1461.4000244140625,2492.300048828125,3410.39990234375,2822.0,13569.1796875,8850.2900390625
2012-10-08,1460.9300537109375,2517.52001953125,3429.320068359375,2806.25,13589.259765625,
2012-10-09,1455.9000244140625,2502.260009765625,3420.22998046875,2778.75,13582.8798828125,8822.3896484375
2012-10-10,1441.47998046875,2465.489990234375,3370.919921875,2735.0,13473.5302734375,8650.5498046875
2012-10-11,1432.8199462890625,2449.6201171875,3352.85009765625,2722.5,13346.2802734375,8514.6298828125
2012-10-12,1432.8399658203125,2482.659912109375,3401.260009765625,2713.75,13325.6201171875,8607.7001953125
2012-10-15,1428.75,2468.830078125,3387.760009765625,2713.0,13329.5400390625,8517.76953125
2012-10-16,1440.31005859375,2498.550048828125,3443.60009765625,2732.5,13423.83984375,8638.6796875
2012-10-17,1454.219970703125,2553.300048828125,3503.820068359375,2765.75,13539.6298828125,8777.3896484375
2012-10-18,1460.93994140625,2568.47998046875,3527.760009765625,2771.0,13553.240234375,8886.5595703125
2012-10-19,1457.3399658203125,2570.300048828125,3527.7900390625,2731.0,13545.330078125,8944.0302734375
2012-10-22,1433.2099609375,2542.800048828125,3498.3798828125,2664.5,13344.2802734375,8874.51953125
2012-10-23,1433.739990234375,2531.610107421875,3485.93994140625,2691.0,13344.900390625,9066.0302734375
2012-10-24,1413.199951171875,2484.159912109375,3421.830078125,2660.0,13103.5302734375,8896.41015625
2012-10-25,1409.739990234375,2491.219970703125,3427.830078125,2652.5,13079.6396484375,8952.1298828125
2012-10-26,1412.969970703125,2474.219970703125,3384.679931640625,2651.5,13104.2197265625,9058.9296875
2012-10-31,1410.989990234375,2515.830078125,3459.340087890625,2662.25,13107.4404296875,8911.080078125
2012-11-01,1412.199951171875,2500.31005859375,3420.47998046875,2634.25,13099.1904296875,8931.7099609375
2012-11-02,1427.5899658203125,2535.080078125,3480.6298828125,2686.0,13232.6201171875,9049.2197265625
2012-11-05,1414.02001953125,2534.409912109375,3469.89990234375,2640.5,13092.2802734375,9000.8095703125
2012-11-06,1417.260009765625,2520.409912109375,3455.830078125,2661.25,13112.900390625,8989.580078125
2012-11-07,1428.27001953125,2546.679931640625,3513.419921875,2676.75,13228.240234375,9030.5595703125
2012-11-08,1394.530029296875,2488.199951171875,3433.800048828125,2612.75,12932.8095703125,8868.419921875
2012-11-09,1377.550048828125,2480.800048828125,3410.97998046875,2573.5,12811.169921875,8742.6796875
2012-11-12,1379.8599853515625,2480.5,3424.550048828125,2581.5,12815.9296875,8701.2802734375
2012-11-13,1380.030029296875,2464.3701171875,3391.570068359375,2581.75,12808.7099609375,8710.51953125
2012-11-14,1374.6400146484375,2489.320068359375,3424.679931640625,2567.5,12746.5400390625,8660.26953125
2012-11-15,1355.4100341796875,2461.6298828125,3379.320068359375,2531.25,12571.099609375,8703.8203125
2012-11-16,1353.3599853515625,2461.1298828125,3379.52001953125,2522.75,12542.3095703125,8898.330078125
2012-11-19,1359.8800048828125,2443.5400390625,3375.419921875,2535.0,12590.23046875,9141.26953125
2012-11-20,1386.8199462890625,2488.39990234375,3424.7099609375,2584.75,12790.8896484375,9198.419921875
2012-11-21,1387.7900390625,2503.570068359375,3454.010009765625,2592.0,12788.3603515625,9213.73046875
2012-11-23,1391.030029296875,2539.030029296875,3505.35009765625,2598.25,12833.1298828125,
2012-11-26,1409.1500244140625,2550.860107421875,3513.93994140625,2633.0,13008.4501953125,9466.0595703125
2012-11-27,1406.2900390625,2550.780029296875,3521.169921875,2648.5,12963.3798828125,9371.1298828125
2012-11-28,1398.77001953125,2536.81005859375,3489.530029296875,2640.0,12875.5595703125,9375.48046875
2012-11-29,1409.9599609375,2559.449951171875,3536.800048828125,2663.5,12977.349609375,9370.2900390625
2012-11-30,1415.949951171875,2580.97998046875,3568.050048828125,2672.0,13022.0498046875,9446.76953125
2012-12-03,1416.3399658203125,2580.89990234375,3567.89990234375,2676.0,13027.73046875,9484.2001953125
2012-12-04,1409.4599609375,2581.179931640625,3563.030029296875,2667.75,12966.4501953125,9419.150390625
2012-12-05,1407.050048828125,2600.699951171875,3602.2099609375,2661.0,12948.9599609375,9380.3701171875
2012-12-06,1409.4300537109375,2598.110107421875,3598.1298828125,2636.0,13026.1904296875,9535.6904296875
2012-12-07,1413.949951171875,2607.330078125,3606.760009765625,2655.0,13072.8701171875,9547.1396484375
2012-12-10,1418.0699462890625,2591.8798828125,3587.320068359375,2637.0,13154.8896484375,9584.4599609375
2012-12-11,1418.550048828125,2598.5,3618.969970703125,2647.5,13170.33984375,9510.599609375
2012-12-12,1427.8399658203125,2624.010009765625,3646.419921875,2686.25,13250.0498046875,9606.25
2012-12-13,1428.47998046875,2633.56005859375,3654.219970703125,2670.25,13241.3798828125,9681.2001953125
2012-12-14,1419.449951171875,2628.06005859375,3643.699951171875,2650.25,13170.7998046875,9703.5595703125
2012-12-17,1413.5400390625,2627.719970703125,3633.169921875,2635.25,13135.169921875,9895.6796875
2012-12-18,1430.469970703125,2634.0,3650.25,2666.5,13236.6103515625,9848.8701171875
2012-12-19,1446.7900390625,2648.75,3661.6298828125,2704.5,13351.0400390625,10025.400390625
2012-12-20,1435.81005859375,2650.030029296875,3652.409912109375,2689.0,13246.669921875,10093.1103515625
2012-12-21,1443.6700439453125,2649.949951171875,3650.25,2693.5,13309.9501953125,10145.580078125
2012-12-24,1430.1500244140625,,,2660.0,13190.150390625,
2012-12-26,1426.6600341796875,,,2653.5,13138.849609375,10131.2197265625
2012-12-27,1419.8299560546875,2650.909912109375,3652.449951171875,2631.75,13114.9697265625,10295.259765625
2012-12-28,1418.0999755859375,2660.889892578125,3677.0,2625.0,13095.080078125,10406.3603515625
2012-12-31,1402.4300537109375,,,2590.25,12938.1904296875,
2013-01-02,1426.18994140625,,3702.659912109375,2686.25,13104.2998046875,
2013-01-03,1462.4200439453125,2705.800048828125,3724.300048828125,2739.0,13413.009765625,
2013-01-04,1459.3699951171875,2696.93994140625,3713.320068359375,2726.5,13391.0498046875,10604.5
2013-01-07,1466.469970703125,2712.25,3731.489990234375,2716.25,13436.1298828125,10743.6904296875
2013-01-08,1461.8900146484375,2690.909912109375,3694.2099609375,2718.75,13377.419921875,10544.2099609375
2013-01-09,1457.1500244140625,2697.510009765625,3722.090087890625,2715.0,13329.919921875,10405.669921875
2013-01-10,1461.02001953125,2705.60009765625,3716.080078125,2722.5,13391.8203125,10635.1103515625
2013-01-11,1472.1199951171875,2712.780029296875,3708.8798828125,2742.5,13471.4501953125,10786.1396484375
2013-01-14,1472.050048828125,2725.409912109375,3721.6298828125,2744.0,13488.4296875,
2013-01-15,1470.6700439453125,2709.909912109375,3697.2099609375,2731.0,13507.3203125,10914.650390625
2013-01-16,1472.3299560546875,2699.2099609375,3694.429931640625,2720.75,13534.8896484375,10806.41015625
2013-01-17,1472.6300048828125,2699.469970703125,3709.1201171875,2726.25,13511.23046875,10660.9404296875
2013-01-18,1480.949951171875,2723.8798828125,3758.3798828125,2735.5,13596.01953125,10791.9697265625
2013-01-22,1485.97998046875,2724.43994140625,3759.0,2734.25,13649.7001953125,10765.099609375
2013-01-23,1492.56005859375,2720.06005859375,3743.469970703125,2756.5,13712.2099609375,10575.599609375
2013-01-24,1494.81005859375,2707.85009765625,3723.030029296875,2716.25,13779.330078125,10441.1103515625
2013-01-25,1494.8199462890625,2721.5,3745.81005859375,2714.25,13825.330078125,10797.2998046875
2013-01-28,1502.9599609375,2745.9599609375,3784.580078125,2729.5,13895.98046875,11002.8603515625
2013-01-29,1500.1800537109375,2744.7900390625,3780.199951171875,2734.75,13881.9296875,10751.009765625
2013-01-30,1507.8399658203125,2750.610107421875,3787.330078125,2745.5,13954.419921875,10913.9697265625
2013-01-31,1501.9599609375,2728.93994140625,3755.110107421875,2734.0,13910.419921875,11057.5
2013-02-01,1498.1099853515625,2706.219970703125,3734.659912109375,2733.0,13860.580078125,11193.7197265625
2013-02-04,1513.1700439453125,2712.669921875,3778.360107421875,2759.25,14009.7900390625,11254.16015625
2013-02-05,1495.7099609375,2622.830078125,3654.219970703125,2710.0,13880.080078125,11105.240234375
2013-02-06,1511.2900390625,2649.510009765625,3695.27001953125,2753.5,13979.2998046875,11236.7001953125
2013-02-07,1512.1199951171875,2617.929931640625,3638.93994140625,2739.5,13986.51953125,11406.3203125
2013-02-08,1509.3900146484375,2603.10009765625,3614.9599609375,2742.0,13944.0498046875,11179.9697265625
2013-02-11,1517.9300537109375,2631.3798828125,3660.280029296875,2771.25,13992.9697265625,
2013-02-12,1517.010009765625,2619.77001953125,3645.27001953125,2770.75,13971.240234375,11346.7197265625
2013-02-13,1519.4300537109375,2651.260009765625,3692.469970703125,2765.25,14018.7001953125,11333.7197265625
2013-02-14,1520.3299560546875,2655.840087890625,3691.5,2766.75,13982.91015625,11273.400390625
2013-02-15,1521.3800048828125,2634.239990234375,3665.780029296875,2769.25,13973.3896484375,11239.2099609375
2013-02-19,1519.7900390625,2612.64990234375,3662.1201171875,2759.75,13981.759765625,11336.4501953125
2013-02-20,1530.93994140625,2662.239990234375,3734.1298828125,2784.5,14035.669921875,11485.650390625
2013-02-21,1511.949951171875,2629.6201171875,3687.280029296875,2736.0,13927.5400390625,11404.73046875
2013-02-22,1502.4200439453125,2590.02001953125,3645.719970703125,2716.0,13880.6201171875,11238.75
2013-02-25,1515.5999755859375,2642.81005859375,3721.10009765625,2736.75,14000.5703125,11564.5498046875
2013-02-26,1487.8499755859375,2619.889892578125,3610.06005859375,2702.25,13784.169921875,11449.66015625
2013-02-27,1496.93994140625,2580.0400390625,3641.89990234375,2711.0,13900.1298828125,11418.5595703125
2013-02-28,1515.989990234375,2619.010009765625,3711.719970703125,2741.0,14075.3701171875,11396.73046875
2013-03-01,1514.6800537109375,2627.929931640625,3712.419921875,2738.0,14054.490234375,11464.7099609375
2013-03-04,1518.199951171875,2607.969970703125,3680.580078125,2745.5,14089.66015625,11695.4501953125
2013-03-05,1525.199951171875,2635.340087890625,3737.81005859375,2762.5,14127.8203125,11732.5703125
2013-03-06,1539.7900390625,2683.239990234375,3791.5400390625,2800.75,14253.76953125,11811.0595703125
